PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,SAMPLE_TYPE,LINE,ARRIVAL_TIME,CAL_INST_ID,CAL_INST_MODEL,CAL_INST_OPERATOR,CALIBRATION_VERIFIED,CON_STD1_VALUE,COND_QCS_DESC,COND_QCS_MEASURED,COND_QCS_TRUE,COND_STD1_DESC,COND_STD1_VALUE,COND_STD2_DESC,COND_STD2_VALUE,CONDUCTIVITY,DEPTH,DEPTH_METHOD,DO_BARO_PRESSURE,DO_CALIBRATION_UNITS,DO_CALIBRATION_VALUE,DO_DISPLAYED_UNITS,DO_DISPLAYED_VALUE,DO_ELEVATION,DO2_2M,DUPLICATE_DO,E_FILE,INDEX_GPS_FIX,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH,METALIMNION,ODOR,OXYGEN,PH,PH_QCS_DESC,PH_QCS_MEASURED,PH_QCS_TRUE,PH_STD1_DESC,PH_STD1_VALUE,PH_STD2_DESC,PH_STD2_VALUE,PRECIPITATION,SCUM,SCUM_DESC,SURFACE_COND,TEMP_CORRECTED,TEMP_SENSOR,TEMP_THERMOMETER,TEMPERATURE
8/23/2016,2008685,,,,,PROF,1001456,,,,,,,,,,,,,,232.6,8.05,,,,,,,,,N   ,,,,,,,,6.32,7.5,,,,,,,,,,,,Y   ,,,28.56
8/23/2016,2008685,,,,,PROF,1001457,,,,,,,,,,,,,,232.6,9,,,,,,,,,N   ,,,,,,,,5.86,7.43,,,,,,,,,,,,Y   ,,,28.37
8/23/2016,2008685,,,,,PROF,1001458,,,,,,,,,,,,,,232.6,10.02,,,,,,,,,N   ,,,,,,,,5.85,7.42,,,,,,,,,,,,Y   ,,,28.34
8/23/2016,2008685,,,,,PROF,1001459,,,,,,,,,,,,,,232.6,11.01,,,,,,,,,N   ,,,,,,,,5.64,7.41,,,,,,,,,,,,Y   ,,,28.31
8/23/2016,2008685,,,,,PROF,1001460,,,,,,,,,,,,,,233,11.66,,,,,,,,,N   ,,,,,,,,5.42,7.39,,,,,,,,,,,,Y   ,,,28.26
8/23/2016,2008685,,,,,PROF,1001461,,,,,,,,,,,,,,230.1,0.17,,,,,,,,,Y   ,,,,,,,,10.88,8.36,,,,,,,,,,,,Y   ,,,31.14
8/23/2016,2008686,,,,,CALIB,0,,,HYDROLAB DS5,NEIL KAMMEN,,0,COND QCS @21°C,,76.8,COND STD 0 BEFORE,,"COND STD 50, BEFORE 46.2",50,,,,720,PERCENT,100,PERCENT,99.8,,,,,,,,,,,,,PH QCS @21.0°C,6.8,6.92,"PH 7, BEFORE 7.0",7,"PH 10, BEFORE 10.0",10,,,,,,,,
8/23/2016,2008686,,,,,PROF,0,10:15,,,,,,,,,,,,,,,SONAR,,,,,,,,,,,,,30,,N,,,,,,,,,,NONE,N,,FLAT,,,,
8/23/2016,2008686,,,,,PROF,2000262,,,,,,,,,,,,,,27.3,0.100000001,,,,,,,,,Y,,,,,,,,8,7.3,,,,,,,,,,,,Y,,,24.4
8/23/2016,2008686,,,,,PROF,2000263,,,,,,,,,,,,,,27.3,1,,,,,,,,,Y,,,,,,,,8.1,7.1,,,,,,,,,,,,Y,,,24
8/23/2016,2008686,,,,,PROF,2000264,,,,,,,,,,,,,,27.4,2,,,,,,,,,Y,,,,,,,,8.1,7.1,,,,,,,,,,,,Y,,,23.7
8/23/2016,2008686,,,,,PROF,2000265,,,,,,,,,,,,,,27.1,3,,,,,,,,,Y,,,,,,,,8.1,7.1,,,,,,,,,,,,Y,,,23.6
8/23/2016,2008686,,,,,PROF,2000266,,,,,,,,,,,,,,27.2,4,,,,,,,,,Y,,,,,,,,8.5,7.2,,,,,,,,,,,,Y,,,22.8
8/23/2016,2008686,,,,,PROF,2000267,,,,,,,,,,,,,,26.9,5,,,,,,,,,Y,,,,,,,,8.8,7.2,,,,,,,,,,,,Y,,,20.2
8/23/2016,2008686,,,,,PROF,2000268,,,,,,,,,,,,,,26.2,6,,,,,,,,,Y,,,,,,,,9.9,7.2,,,,,,,,,,,,Y,,,15.8
8/23/2016,2008686,,,,,PROF,2000269,,,,,,,,,,,,,,26,7,,,,,,,,,Y,,,,,,,,11,7.2,,,,,,,,,,,,Y,,,12.6
8/23/2016,2008686,,,,,PROF,2000270,,,,,,,,,,,,,,25.7,8,,,,,,,,,Y,,,,,,,,11,7.1,,,,,,,,,,,,Y,,,10.4
8/23/2016,2008686,,,,,PROF,2000271,,,,,,,,,,,,,,25.8,9,,,,,,,,,Y,,,,,,,,10.6,7,,,,,,,,,,,,Y,,,9.1
8/23/2016,2008686,,,,,PROF,2000272,,,,,,,,,,,,,,25.9,10,,,,,,,,,Y,,,,,,,,10.2,6.8,,,,,,,,,,,,Y,,,8.4
8/23/2016,2008686,,,,,PROF,2000273,,,,,,,,,,,,,,25.7,11,,,,,,,,,Y,,,,,,,,10.3,6.8,,,,,,,,,,,,Y,,,7.8
8/23/2016,2008686,,,,,PROF,2000274,,,,,,,,,,,,,,26,12,,,,,,,,,Y,,,,,,,,10.1,6.7,,,,,,,,,,,,Y,,,7.3
8/23/2016,2008686,,,,,PROF,2000275,,,,,,,,,,,,,,25.8,13,,,,,,,,,Y,,,,,,,,9.8,6.7,,,,,,,,,,,,Y,,,6.9
8/23/2016,2008686,,,,,PROF,2000276,,,,,,,,,,,,,,26,14,,,,,,,,,Y,,,,,,,,9.6,6.6,,,,,,,,,,,,Y,,,6.6
8/23/2016,2008686,,,,,PROF,2000277,,,,,,,,,,,,,,26.1,15,,,,,,,,,Y,,,,,,,,9.5,6.6,,,,,,,,,,,,Y,,,6.3
8/23/2016,2008686,,,,,PROF,2000278,,,,,,,,,,,,,,26.2,16,,,,,,,,,Y,,,,,,,,9.3,6.5,,,,,,,,,,,,Y,,,6.2
8/23/2016,2008686,,,,,PROF,2000279,,,,,,,,,,,,,,26.3,17,,,,,,,,,Y,,,,,,,,9.1,6.5,,,,,,,,,,,,Y,,,5.9
8/23/2016,2008686,,,,,PROF,2000280,,,,,,,,,,,,,,25.9,18,,,,,,,,,Y,,,,,,,,9.1,6.5,,,,,,,,,,,,Y,,,5.8
8/23/2016,2008686,,,,,PROF,2000281,,,,,,,,,,,,,,26.2,19,,,,,,,,,Y,,,,,,,,8.9,6.4,,,,,,,,,,,,Y,,,5.8
8/23/2016,2008686,,,,,PROF,2000282,,,,,,,,,,,,,,26.2,20,,,,,,,,,Y,,,,,,,,8.9,6.4,,,,,,,,,,,,Y,,,5.7
8/23/2016,2008686,,,,,PROF,2000283,,,,,,,,,,,,,,26.2,22,,,,,,,,,Y,,,,,,,,8.8,6.4,,,,,,,,,,,,Y,,,5.6
8/23/2016,2008686,,,,,PROF,2000284,,,,,,,,,,,,,,26.1,24,,,,,,,,,Y,,,,,,,,8.6,6.3,,,,,,,,,,,,Y,,,5.5
8/23/2016,2008686,,,,,PROF,2000285,,,,,,,,,,,,,,26.1,26,,,,,,,,,Y,,,,,,,,8.5,6.3,,,,,,,,,,,,Y,,,5.5
8/23/2016,2008686,,,,,PROF,2000286,,,,,,,,,,,,,,26.3,27.5,,,,,,,,,Y,,,,,,,,8.1,6.3,,,,,,,,,,,,Y,,,5.4
8/23/2016,2008687,,,,,CALIB,0,,7,YSI XLM 600,SONYA CARLSON,,85,,,,STD 84,,,,,,,758,mg/L,7.9,mg/L,7.6,,,,,,,,,,,,,,,,BUFFER 4.0,4,BUFFER 7,7.05,,,,,,26.9,,
8/23/2016,2008687,,,,,PROF,0,14:28,,,,,,,,,,,,,,,SONAR,,,,,,,,,,,,,4.4,,N,,,,,,,,,,NONE,N,,RIPPLES,,,,
8/23/2016,2008687,,,,,PROF,1,,,,,,,,,,,,,,24,0,,,,,,,,,Y,,,,,,,,8.44,6.53,,,,,,,,,,,,Y,,,26.9
8/23/2016,2008687,,,,,PROF,2,,,,,,,,,,,,,,24,0.5,,,,,,,,,Y,,,,,,,,8.47,6.51,,,,,,,,,,,,Y,,,26.7
8/23/2016,2008687,,,,,PROF,3,,,,,,,,,,,,,,24,1,,,,,,,,,Y,,,,,,,,8.43,6.47,,,,,,,,,,,,Y,,,26.2
8/23/2016,2008687,,,,,PROF,4,,,,,,,,,,,,,,24,1.5,,,,,,,,,Y,,,,,,,,8.49,6.46,,,,,,,,,,,,Y,,,26.1
8/23/2016,2008687,,,,,PROF,5,,,,,,,,,,,,,,24,2,,,,,,,,,Y,,,,,,,,8.5,6.47,,,,,,,,,,,,Y,,,26
8/23/2016,2008687,,,,,PROF,6,,,,,,,,,,,,,,24,2.5,,,,,,,,,Y,,,,,,,,8.5,6.5,,,,,,,,,,,,Y,,,25.9
8/23/2016,2008687,,,,,PROF,7,,,,,,,,,,,,,,24,3,,,,,,,,,Y,,,,,,,,8.45,6.48,,,,,,,,,,,,Y,,,25.8
8/23/2016,2008687,,,,,PROF,8,,,,,,,,,,,,,,24,3.5,,,,,,,,,Y,,,,,,,,8.15,6.38,,,,,,,,,,,,Y,,,25.75
8/23/2016,2008687,,,,,PROF,40,,,,,,,,,,,,,,24,0,,,,,,,,,Y,,,,,,,,8.42,6.49,,,,,,,,,,,,Y,,,27
8/23/2016,2008795,,,,,CALIB,0,,7,YSI 600 XLM,SONYA CARLSON,,84,,,,COND. BUFFER,,,,,,,755,mg/L,7.8,mg/L,7.8,,,,,,,,,,,,,,,,BUFFER PH 7,7,BUFFER PH 7,4,,,,,,,,
8/23/2016,2008795,,,,,PROF,0,11:00,,,,,,,,,,,,,,,SONAR,,,,,,,,,,,,,4.5,,N,,,,,,,,,,NONE,N,,FLAT,,,,
8/23/2016,2008795,,,,,PROF,1,,,,,,,,,,,,,,20,0,,,,,,,,,Y,,,,,,,,7.23,4.4,,,,,,,,,,,,Y,,,27.6
8/23/2016,2008795,,,,,PROF,2,,,,,,,,,,,,,,20,0.5,,,,,,,,,Y,,,,,,,,6.94,4.4,,,,,,,,,,,,Y,,,26.2
8/23/2016,2008795,,,,,PROF,3,,,,,,,,,,,,,,20,1,,,,,,,,,Y,,,,,,,,6.54,4.4,,,,,,,,,,,,Y,,,25.3
8/23/2016,2008795,,,,,PROF,4,,,,,,,,,,,,,,20,1.5,,,,,,,,,Y,,,,,,,,4.3,4.39,,,,,,,,,,,,Y,,,22.1
8/23/2016,2008795,,,,,PROF,5,,,,,,,,,,,,,,19,2,,,,,,,,,Y,,,,,,,,0.33,4.42,,,,,,,,,,,,Y,,,19.4
8/23/2016,2008795,,,,,PROF,6,,,,,,,,,,,,,,17,2.5,,,,,,,,,Y,,,,,,,,0.27,4.59,,,,,,,,,,,,Y,,,17.7
8/23/2016,2008795,,,,,PROF,7,,,,,,,,,,,,,,17,3,,,,,,,,,Y,,,,,,,,0.24,4.66,,,,,,,,,,,,Y,,,17.05
8/23/2016,2008795,,,,,PROF,8,,,,,,,,,,,,,,16,3.5,,,,,,,,,Y,,,,,,,,0.23,4.73,,,,,,,,,,,,Y,,,16.8
8/23/2016,2008795,,,,,PROF,9,,,,,,,,,,,,,,21,4,,,,,,,,,Y,,,,,,,,0.22,4.8,,,,,,,,,,,,Y,,,16.48
8/23/2016,2008795,,,,,PROF,36,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,1,,,,,,,,,,,,Y,,,
8/23/2016,2008795,,,,,PROF,40,,,,,,,,,,,,,,20,0,,,,,,,,,Y,,,,,,,,7.01,4.54,,,,,,,,,,,,Y,,,26.7
8/23/2016,2008796,,,,,PROF,12,,,,,,,,,,,,,,27.1,11,,,,,,,,,Y,,,,,,,,1.5,5.8,,,,,,,,,,,,,,,4.9
8/23/2016,2008796,,,,,PROF,13,,,,,,,,,,,,,,27.7,12,,,,,,,,,Y,,,,,,,,0.5,5.8,,,,,,,,,,,,,,,4.7
8/23/2016,2008796,,,,,PROF,14,,,,,,,,,,,,,,33.3,13,,,,,,,,,Y,,,,,,,,0.2,5.7,,,,,,,,,,,,,,,4.6
8/23/2016,2008796,,,,,PROF,15,,,,,,,,,,,,,,49.6,14,,,,,,,,,Y,,,,,,,,0.1,5.7,,,,,,,,,,,,,,,4.6
8/23/2016,2008796,,,,,PROF,16,,,,,,,,,,,,,,105.2,15,,,,,,,,,Y,,,,,,,,0,5.9,,,,,,,,,,,,,,,4.5
8/23/2016,2008796,,,,,PROF,17,,,,,,,,,,,,,,176.1,15.6,,,,,,,,,Y,,,,,,,,0,6,,,,,,,,,,,,,,,4.5
8/23/2016,2008796,,,,,PROF,40,,,,,,,,,,,,,,26.2,0,,,,,,,,,Y,,,,,,,,9.3,6.6,,,,,,,,,,,,,,,19.8
8/23/2016,2008796,,,,,PROF,7,,,,,,,,,,,,,,25.9,6,,,,,,,,,Y,,,,,,,,5.2,6.4,,,,,,,,,,,,,,,12
8/23/2016,2008796,,,,,PROF,8,,,,,,,,,,,,,,25.2,7,,,,,,,,,Y,,,,,,,,5.4,6.2,,,,,,,,,,,,,,,8.9
8/23/2016,2008796,,,,,PROF,9,,,,,,,,,,,,,,25.3,8,,,,,,,,,Y,,,,,,,,4.8,6.1,,,,,,,,,,,,,,,6.8
8/23/2016,2008796,,,,,PROF,10,,,,,,,,,,,,,,25.9,9,,,,,,,,,Y,,,,,,B,,4.2,6,,,,,,,,,,,,,,,5.9
8/23/2016,2008796,,,,,PROF,11,,,,,,,,,,,,,,26.7,10,,,,,,,,,Y,,,,,,,,2.3,5.9,,,,,,,,,,,,,,,5.1
8/23/2016,2008796,,,,,CALIB,0,,07E101642,YSI 650 MDS,CHAD BARBOUR,,1410,,,,CONDUCTIVITY STANDARD,,,,,,,,PERCENT,100,PERCENT,100,1619,,,,,,,,,,,,,,,PH 4 STANDARD,4,PH 7 STANDARD,7,,,,,,,,
8/23/2016,2008796,,,,,PROF,0,11:18,,,,,,,,,,,,,,,SONAR,,,,,,,,,,,,,16.1,,N,,,,,,,,,,NONE,N,,FLAT,,,,
8/23/2016,2008796,,,,,PROF,1,,,,,,,,,,,,,,26,0,,,,,,,,,Y,,,,,,,,9.1,7.5,,,,,,,,,,,,,,,20.6
8/23/2016,2008796,,,,,PROF,2,,,,,,,,,,,,,,26,1,,,,,,,,,Y,,,,,,,,9.1,7.5,,,,,,,,,,,,,,,20.6
8/23/2016,2008796,,,,,PROF,3,,,,,,,,,,,,,,26,2,,,,,,,,,Y,,,,,,,,9.1,7.4,,,,,,,,,,,,,,,20.6
8/23/2016,2008796,,,,,PROF,4,,,,,,,,,,,,,,26,3,,,,,,,,,Y,,,,,,,,9.1,7.3,,,,,,,,,,,,,,,20.5
8/23/2016,2008796,,,,,PROF,5,,,,,,,,,,,,,,26.5,4,,,,,,,,,Y,,,,,,T,,8.1,7.2,,,,,,,,,,,,,,,20.2
8/23/2016,2008796,,,,,PROF,6,,,,,,,,,,,,,,26.8,5,,,,,,,,,Y,,,,,,,,6.5,7,,,,,,,,,,,,,,,17.6
8/23/2016,2008797,,,,,CALIB,0,,,,,,,,76,79.4,,,,,,,,,PERCENT,100,PERCENT,99.9,,,,,,,,,,,,,,7.11,7.1,,,,,,,,,,,,
8/23/2016,2008797,,,,,PROF,0,  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,RIPPLES,,,,
8/23/2016,2008797,,,,,PROF,1,,,,,,,,,,,,,,19,0,,,,,,,,,N,,,,,,,,9.8,6.9,,,,,,,,,,,,,,,24.2
8/23/2016,2008797,,,,,PROF,2,,,,,,,,,,,,,,19,0.9,,,,,,,,,N,,,,,,,,10.3,7.6,,,,,,,,,,,,,,,24.2
8/23/2016,2008797,,,,,PROF,3,,,,,,,,,,,,,,19,1.9,,,,,,,,,N,,,,,,,,10.1,6.9,,,,,,,,,,,,,,,21.8
8/23/2016,2008797,,,,,PROF,4,,,,,,,,,,,,,,19,2.9,,,,,,,,,N,,,,,,,,9.5,6.5,,,,,,,,,,,,,,,18.9
8/23/2016,2008797,,,,,PROF,5,,,,,,,,,,,,,,22,3.9,,,,,,,,,N,,,,,,,,3.5,5.9,,,,,,,,,,,,,,,13.3
8/23/2016,2008797,,,,,PROF,6,,,,,,,,,,,,,,23,4.9,,,,,,,,,N,,,,,,,,1.1,5.8,,,,,,,,,,,,,,,10.5
8/23/2016,2008797,,,,,PROF,7,,,,,,,,,,,,,,27,5.4,,,,,,,,,N,,,,,,,,0.6,5.9,,,,,,,,,,,,,,,9.5
8/23/2016,2008797,,,,,PROF,40,,,,,,,,,,,,,,20,0,,,,,,,,,N,,,,,,,,10.6,7.8,,,,,,,,,,,,,,,22.6
8/23/2016,2008798,,,,,CALIB,0,,7,YSI 600 XLM,A. COLLINS,,84,,,,84MS BUFFER,,,,,,,723,mg/L,9.4,mg/L,9.4,,,,,,,,,,,,,,,,PH BUFFER 7.0,7,PH BUFFER 4.0,4,,,,,,,,
8/23/2016,2008798,,,,,PROF,0,10:00,,,,,,,,,,,,,,,SONAR,,,,,,,,,,,,,16.5,,Y,,,,,,,,,,NONE,N,,FLAT,,,,
8/23/2016,2008798,,,,,PROF,1,,,,,,,,,,,,,,16,0,,,,,,,,,Y,,,,,,,,7.98,6.43,,,,,,,,,,,,Y,,,21.4
8/23/2016,2008798,,,,,PROF,2,,,,,,,,,,,,,,16,0.5,,,,,,,,,Y,,,,,,,,7.85,6.4,,,,,,,,,,,,Y,,,21.42
8/23/2016,2008798,,,,,PROF,3,,,,,,,,,,,,,,16,1,,,,,,,,,Y,,,,,,,,7.83,6.39,,,,,,,,,,,,Y,,,21.41
8/23/2016,2008798,,,,,PROF,4,,,,,,,,,,,,,,16,1.5,,,,,,,,,Y,,,,,,,,7.8,6.39,,,,,,,,,,,,Y,,,21.4
8/23/2016,2008798,,,,,PROF,5,,,,,,,,,,,,,,16,2,,,,,,,,,Y,,,,,,,,7.78,6.38,,,,,,,,,,,,Y,,,21.39
8/23/2016,2008798,,,,,PROF,6,,,,,,,,,,,,,,16,2.5,,,,,,,,,Y,,,,,,,,7.81,6.38,,,,,,,,,,,,Y,,,21.38
8/23/2016,2008798,,,,,PROF,7,,,,,,,,,,,,,,16,3,,,,,,,,,Y,,,,,,,,7.4,6.22,,,,,,,,,,,,Y,,,21.12
8/23/2016,2008798,,,,,PROF,8,,,,,,,,,,,,,,18,3.5,,,,,,,,,Y,,,,,,,,6.42,5.77,,,,,,,,,,,,Y,,,18.17
8/23/2016,2008798,,,,,PROF,9,,,,,,,,,,,,,,19,4,,,,,,,,,Y,,,,,,,,3.88,5.63,,,,,,,,,,,,Y,,,14.97
8/23/2016,2008798,,,,,PROF,10,,,,,,,,,,,,,,19,4.5,,,,,,,,,Y,,,,,,,,1.43,5.58,,,,,,,,,,,,Y,,,12.7
8/23/2016,2008798,,,,,PROF,40,,,,,,,,,,,,,,16,0,,,,,,,,,Y,,,,,,,,8.12,6.34,,,,,,,,,,,,Y,,,21.42
8/23/2016,2008799,,,,,CALIB,0,,7,YSI 600 XLM,SONYA CARLSON,,84,COND. 84 MS/CM,85,84,COND 84 MS/CM,,,,,,,768.6,mg/L,8.7,mg/L,8.2,,,,,,,,,,,,,BUFFER PH,7.05,7,BUFFER PH 10.0,10,BUFFER PH 4.0,4,,,,,,23.2,,
8/23/2016,2008799,,,,,PROF,0, 8:50,,,,,,,,,,,,,,,SONAR,,,,,,,,,,,,,3.6,,N,,,,,,,,,,NONE,N,,RIPPLES,,,,
8/23/2016,2008799,,,,,PROF,1,,,,,,,,,,,,,,52,0,,,,,,,,,Y,,,,,,,,8.55,9.22,,,,,,,,,,,,Y,,,24.4
8/23/2016,2008799,,,,,PROF,2,,,,,,,,,,,,,,54,0.5,,,,,,,,,Y,,,,,,,,7.97,9.23,,,,,,,,,,,,Y,,,24.3
8/23/2016,2008799,,,,,PROF,3,,,,,,,,,,,,,,54,1,,,,,,,,,Y,,,,,,,,7.83,9.21,,,,,,,,,,,,Y,,,24.12
8/23/2016,2008799,,,,,PROF,4,,,,,,,,,,,,,,53,1.5,,,,,,,,,Y,,,,,,,,7.75,9.2,,,,,,,,,,,,Y,,,24.09
8/23/2016,2008799,,,,,PROF,5,,,,,,,,,,,,,,53,2,,,,,,,,,Y,,,,,,,,7.46,9.04,,,,,,,,,,,,Y,,,24
8/23/2016,2008799,,,,,PROF,6,,,,,,,,,,,,,,53,2.5,,,,,,,,,Y,,,,,,,,7.26,8.88,,,,,,,,,,,,Y,,,23.9
8/23/2016,2008799,,,,,PROF,7,,,,,,,,,,,,,,52,3,,,,,,,,,Y,,,,,,,,7.02,8.42,,,,,,,,,,,,Y,,,23.9
8/23/2016,2008799,,,,,PROF,8,,,,,,,,,,,,,,53,3.5,,,,,,,,,Y,,,,,,T,,5.17,6.91,,,,,,,,,,,,Y,,,23.7
8/23/2016,2008799,,,,,PROF,40,,,,,,,,,,,,,,54,0,,,,,,,,,Y,,,,,,,,8,9.24,,,,,,,,,,,,Y,,,24.5
8/23/2016,2008800,,,,,CALIB,0,,#10,XLM 600,TOBY STOVER,,84,DEIONIZED WATER,2,0,CALIB BUFFER,,,,,,,736.4,PERCENT,100,PERCENT,96.8,,,,,,,,,,,,,CALIB BUFFER,7.05,7,CALIB BUFFER,7,CALIB BUFFER,4,,,,,,,,
8/23/2016,2008800,,,,,PROF,0,,,,,,,,,,,,,,,,SONAR,,,,,,,,,,,,,1.5,,,,,,,,,,,,NONE,,Team left blank,,,,,
8/23/2016,2008800,,,,,PROF,1,,,,,,,,,,,,,,58,0,,,,,,,,,Y,,,,,,,,7.4,6.84,,,,,,,,,,,,Y,,,30.2
8/23/2016,2008800,,,,,PROF,2,,,,,,,,,,,,,,52,1,,,,,,,,,Y,,,,,,,,2.3,6.05,,,,,,,,,,,,Y,,,21.9
8/23/2016,2008800,,,,,PROF,40,,,,,,,,,,,,,,58,0,,,,,,,,,Y,,,,,,,,7.5,6.82,,,,,,,,,,,,Y,,,31.1
8/23/2016,2008801,,,,,CALIB,0,,5,YSI XLM600,BETH KELLEY,,447,D.I. H2O,14,0,CAL STD,,,,,,,752,PERCENT,100,PERCENT,98.6,,,,,,,,,,,,,CAL STD,7.04,7,CAL STD,7,CAL STD,4,,,,,,,,
8/23/2016,2008801,,,,,PROF,0,13:50,,,,,,,,,,,,,,,SONAR,,,,,,,,,,,,,15,,N,,,,,,,,,,NONE,N,,RIPPLES,,,,
8/23/2016,2008801,,,,,PROF,1,,,,,,,,,,,,,,20,0,,,,,,,,,,,,,,,,,8.42,6.69,,,,,,,,,,,,Y,,,25.83
8/23/2016,2008801,,,,,PROF,2,,,,,,,,,,,,,,20,0.5,,,,,,,,,,,,,,,,,8.37,6.75,,,,,,,,,,,,Y,,,25.1
8/23/2016,2008801,,,,,PROF,3,,,,,,,,,,,,,,19,1,,,,,,,,,,,,,,,,,8.49,6.79,,,,,,,,,,,,Y,,,24.3
8/23/2016,2008801,,,,,PROF,4,,,,,,,,,,,,,,19,1.5,,,,,,,,,,,,,,,,,8.44,6.8,,,,,,,,,,,,Y,,,24.2
8/23/2016,2008801,,,,,PROF,5,,,,,,,,,,,,,,19,2,,,,,,,,,,,,,,,,,8.38,6.79,,,,,,,,,,,,Y,,,24
8/23/2016,2008801,,,,,PROF,6,,,,,,,,,,,,,,19,2.5,,,,,,,,,,,,,,,,,8.35,6.8,,,,,,,,,,,,Y,,,24
8/23/2016,2008801,,,,,PROF,7,,,,,,,,,,,,,,19,3,,,,,,,,,,,,,,,,,8.33,6.81,,,,,,,,,,,,Y,,,24
8/23/2016,2008801,,,,,PROF,8,,,,,,,,,,,,,,19,3.5,,,,,,,,,,,,,,,,,8.32,6.8,,,,,,,,,,,,Y,,,23.9
8/23/2016,2008801,,,,,PROF,9,,,,,,,,,,,,,,19,4,,,,,,,,,,,,,,,,,8.32,6.8,,,,,,,,,,,,Y,,,23.9
8/23/2016,2008801,,,,,PROF,10,,,,,,,,,,,,,,19,4.5,,,,,,,,,,,,,,,,,8.29,6.8,,,,,,,,,,,,Y,,,23.9
8/23/2016,2008801,,,,,PROF,11,,,,,,,,,,,,,,19,5,,,,,,,,,,,,,,,,,9.12,6.75,,,,,,,,,,,,Y,,,21.9
8/23/2016,2008801,,,,,PROF,12,,,,,,,,,,,,,,17,5.5,,,,,,,,,,,,,,,,,9.78,6.57,,,,,,,,,,,,Y,,,18.7
8/23/2016,2008801,,,,,PROF,13,,,,,,,,,,,,,,17,6,,,,,,,,,,,,,,,,,9.04,6.27,,,,,,,,,,,,Y,,,16.8
8/23/2016,2008801,,,,,PROF,14,,,,,,,,,,,,,,16,6.5,,,,,,,,,,,,,,,,,8.65,6.11,,,,,,,,,,,,Y,,,15
8/23/2016,2008801,,,,,PROF,15,,,,,,,,,,,,,,15,7,,,,,,,,,,,,,,,,,8.05,6.02,,,,,,,,,,,,Y,,,13.6
8/23/2016,2008801,,,,,PROF,16,,,,,,,,,,,,,,15,7.5,,,,,,,,,,,,,,,,,7.92,5.95,,,,,,,,,,,,Y,,,12.04
8/23/2016,2008801,,,,,PROF,17,,,,,,,,,,,,,,14,8,,,,,,,,,,,,,,,,,7.62,5.92,,,,,,,,,,,,Y,,,11
8/23/2016,2008801,,,,,PROF,18,,,,,,,,,,,,,,14,8.5,,,,,,,,,,,,,,,,,7.1,5.86,,,,,,,,,,,,Y,,,10.16
8/23/2016,2008801,,,,,PROF,19,,,,,,,,,,,,,,14,9,,,,,,,,,,,,,,,,,6.72,5.83,,,,,,,,,,,,Y,,,9.7
8/23/2016,2008801,,,,,PROF,20,,,,,,,,,,,,,,14,9.5,,,,,,,,,,,,,,,,,6.58,5.8,,,,,,,,,,,,Y,,,9.41
8/23/2016,2008801,,,,,PROF,21,,,,,,,,,,,,,,14,10,,,,,,,,,,,,,,,,,6.43,5.77,,,,,,,,,,,,Y,,,9.16
8/23/2016,2008801,,,,,PROF,22,,,,,,,,,,,,,,14,11,,,,,,,,,,,,,,,,,6.1,5.75,,,,,,,,,,,,Y,,,8.93
8/23/2016,2008801,,,,,PROF,23,,,,,,,,,,,,,,14,12,,,,,,,,,,,,,,,,,6.21,5.76,,,,,,,,,,,,Y,,,8.9
8/23/2016,2008801,,,,,PROF,24,,,,,,,,,,,,,,15,13,,,,,,,,,,,,,,,,,6.15,5.76,,,,,,,,,,,,Y,,,8.7
8/23/2016,2008801,,,,,PROF,40,,,,,,,,,,,,,,20,0,,,,,,,,,,,,,,,,,8.07,6.83,,,,,,,,,,,,Y,,,25.7
8/23/2016,2008802,,,,,CALIB,0,,#7,XLM 600,ANDREW COLLINS,,,,,,,,,,,,,750.9,mg/L,9.5,mg/L,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,
8/23/2016,2008802,,,,,PROF,0,12:05,,,,,,,,,,,,,,,SONAR,,,,,,,,,,,,,5.4,,N,,,,,,,,,,NONE,N,,WHITECAPS,,,,
8/23/2016,2008802,,,,,PROF,1,,,,,,,,,,,,,,21,0,,,,,,,,,,,,,,,,,7.41,6.47,,,,,,,,,,,,,,,22.3
8/23/2016,2008802,,,,,PROF,2,,,,,,,,,,,,,,21,0.5,,,,,,,,,,,,,,,,,7.35,6.52,,,,,,,,,,,,,,,22.3
8/23/2016,2008802,,,,,PROF,3,,,,,,,,,,,,,,21,1,,,,,,,,,,,,,,,,,7.3,6.52,,,,,,,,,,,,,,,22.3
8/23/2016,2008802,,,,,PROF,4,,,,,,,,,,,,,,21,1.5,,,,,,,,,,,,,,,,,7.24,6.49,,,,,,,,,,,,,,,22.3
8/23/2016,2008802,,,,,PROF,5,,,,,,,,,,,,,,21,2,,,,,,,,,,,,,,,,,7.25,6.51,,,,,,,,,,,,,,,22.3
8/23/2016,2008802,,,,,PROF,6,,,,,,,,,,,,,,21,2.5,,,,,,,,,,,,,,,,,7.23,6.48,,,,,,,,,,,,,,,22.3
